,timestamp,value
2017-11-16 22:28:34,1510842514,5.0
2017-11-16 22:28:52,1510842532,5.0
2017-11-16 22:28:54,1510842534,5.0
2017-11-16 22:29:04,1510842544,5.0
2017-11-16 22:29:05,1510842545,5.0
2017-11-16 22:29:31,1510842571,5.0
2017-11-16 22:29:36,1510842576,5.0
2017-11-16 22:29:44,1510842584,5.0
2017-11-16 22:29:56,1510842596,5.0
2017-11-16 22:29:57,1510842597,5.0
2017-11-16 22:30:06,1510842606,5.0
2017-11-16 22:30:07,1510842607,5.0
2017-11-16 22:30:15,1510842615,5.0
2017-11-16 22:30:24,1510842624,5.0
2017-11-16 22:30:44,1510842644,5.0
2017-11-16 22:30:45,1510842645,5.0
2017-11-16 22:31:20,1510842680,5.0
2017-11-16 22:31:22,1510842682,4.0
2017-11-16 22:31:25,1510842685,5.0
2017-11-16 22:31:26,1510842686,5.0
2017-11-16 22:31:35,1510842695,5.0
2017-11-16 22:31:41,1510842701,5.0
2017-11-16 22:31:44,1510842704,4.0
2017-11-16 22:31:49,1510842709,5.0
2017-11-16 22:31:55,1510842715,5.0
2017-11-16 22:31:59,1510842719,5.0
2017-11-16 22:32:00,1510842720,5.0
2017-11-16 22:32:15,1510842735,5.0
2017-11-16 22:32:17,1510842737,5.0
2017-11-16 22:32:18,1510842738,5.0
2017-11-16 22:32:25,1510842745,5.0
2017-11-16 22:32:28,1510842748,5.0
2017-11-16 22:32:30,1510842750,5.0
2017-11-16 22:32:32,1510842752,5.0
2017-11-16 22:32:37,1510842757,5.0
2017-11-16 22:32:42,1510842762,5.0
2017-11-16 22:32:47,1510842767,5.0
2017-11-16 22:32:48,1510842768,5.0
2017-11-16 22:32:58,1510842778,5.0
2017-11-16 22:33:00,1510842780,5.0
2017-11-16 22:33:05,1510842785,5.0
2017-11-16 22:33:06,1510842786,5.0
2017-11-16 22:33:08,1510842788,5.0
2017-11-16 22:33:10,1510842790,5.0
2017-11-16 22:33:11,1510842791,5.0
2017-11-16 22:34:04,1510842844,5.0
2017-11-16 22:34:07,1510842847,5.0
2017-11-16 22:34:20,1510842860,5.0
2017-11-16 22:34:21,1510842861,5.0
2017-11-16 22:34:25,1510842865,5.0
2017-11-16 22:34:27,1510842867,5.0
2017-11-16 22:34:30,1510842870,5.0
2017-11-16 22:34:31,1510842871,5.0
2017-11-16 22:34:33,1510842873,5.0
2017-11-16 22:34:35,1510842875,5.0
2017-11-16 22:34:40,1510842880,4.0
2017-11-16 22:34:43,1510842883,5.0
2017-11-16 22:34:45,1510842885,5.0
2017-11-16 22:34:50,1510842890,5.0
2017-11-16 22:35:29,1510842929,5.0
2017-11-16 22:35:33,1510842933,5.0
2017-11-16 22:35:34,1510842934,5.0
2017-11-16 22:35:37,1510842937,5.0
2017-11-16 22:35:49,1510842949,5.0
2017-11-16 22:35:52,1510842952,4.0
2017-11-16 22:36:03,1510842963,5.0
2017-11-16 22:36:07,1510842967,5.0
2017-11-16 22:36:10,1510842970,5.0
2017-11-16 22:36:11,1510842971,5.0
2017-11-16 22:36:13,1510842973,5.0
2017-11-16 22:36:30,1510842990,5.0
2017-11-16 22:36:33,1510842993,5.0
2017-11-16 22:36:45,1510843005,5.0
2017-11-16 22:36:54,1510843014,5.0
2017-11-16 22:36:59,1510843019,5.0
2017-11-16 22:37:01,1510843021,5.0
2017-11-16 22:37:02,1510843022,5.0
2017-11-16 22:37:04,1510843024,5.0
2017-11-16 22:37:06,1510843026,5.0
2017-11-16 22:37:14,1510843034,5.0
2017-11-16 22:37:19,1510843039,5.0
2017-11-16 22:37:26,1510843046,5.0
2017-11-16 22:37:49,1510843069,5.0
2017-11-16 22:37:50,1510843070,5.0
2017-11-16 22:37:55,1510843075,5.0
2017-11-16 22:37:59,1510843079,5.0
2017-11-16 22:38:11,1510843091,5.0
2017-11-16 22:38:15,1510843095,5.0
2017-11-16 22:38:16,1510843096,5.0
2017-11-16 22:38:18,1510843098,5.0
2017-11-16 22:38:19,1510843099,5.0
2017-11-16 22:38:36,1510843116,5.0
2017-11-16 22:38:38,1510843118,5.0
2017-11-16 22:38:39,1510843119,5.0
2017-11-16 22:38:41,1510843121,5.0
2017-11-16 22:38:42,1510843122,5.0
2017-11-16 22:38:48,1510843128,5.0
2017-11-16 22:38:51,1510843131,5.0
2017-11-16 22:38:52,1510843132,5.0
2017-11-16 22:38:54,1510843134,5.0
2017-11-16 22:39:02,1510843142,5.0
2017-11-16 22:39:04,1510843144,5.0
2017-11-16 22:39:06,1510843146,5.0
2017-11-16 22:39:09,1510843149,5.0
2017-11-16 22:39:11,1510843151,5.0
2017-11-16 22:39:12,1510843152,5.0
2017-11-16 22:39:14,1510843154,4.0
2017-11-16 22:39:16,1510843156,5.0
2017-11-16 22:39:17,1510843157,5.0
2017-11-16 22:39:19,1510843159,5.0
2017-11-16 22:39:49,1510843189,5.0
2017-11-16 22:40:15,1510843215,5.0
2017-11-16 22:41:24,1510843284,5.0
2017-11-16 22:41:26,1510843286,4.0
2017-11-16 22:41:28,1510843288,5.0
2017-11-16 22:41:32,1510843292,5.0
2017-11-16 22:41:49,1510843309,5.0
2017-11-16 22:41:52,1510843312,5.0
2017-11-16 22:42:00,1510843320,5.0
2017-11-16 22:42:03,1510843323,5.0
2017-11-16 22:42:08,1510843328,5.0
2017-11-16 22:42:15,1510843335,5.0
2017-11-16 22:42:25,1510843345,5.0
2017-11-16 22:42:30,1510843350,5.0
2017-11-16 22:42:33,1510843353,5.0
2017-11-16 22:42:38,1510843358,5.0
2017-11-16 22:43:19,1510843399,5.0
2017-11-16 22:43:21,1510843401,5.0
2017-11-16 22:43:26,1510843406,5.0
2017-11-16 22:43:36,1510843416,5.0
2017-11-16 22:43:41,1510843421,5.0
2017-11-16 22:43:42,1510843422,5.0
2017-11-16 22:43:50,1510843430,5.0
2017-11-16 22:43:52,1510843432,5.0
2017-11-16 22:43:57,1510843437,5.0
2017-11-16 22:44:20,1510843460,5.0
2017-11-16 22:44:24,1510843464,5.0
2017-11-16 22:44:26,1510843466,5.0
2017-11-16 22:44:56,1510843496,5.0
2017-11-16 22:45:01,1510843501,5.0
2017-11-16 22:45:06,1510843506,5.0
2017-11-16 22:45:19,1510843519,5.0
2017-11-16 22:45:25,1510843525,5.0
2017-11-16 22:45:26,1510843526,5.0
2017-11-16 22:45:35,1510843535,5.0
2017-11-16 22:46:19,1510843579,5.0
2017-11-16 22:46:24,1510843584,5.0
2017-11-16 22:46:26,1510843586,5.0
2017-11-16 22:46:31,1510843591,5.0
2017-11-16 22:46:32,1510843592,5.0
2017-11-16 22:46:34,1510843594,5.0
2017-11-16 22:46:38,1510843598,5.0
2017-11-16 22:46:44,1510843604,5.0
2017-11-16 22:46:47,1510843607,5.0
2017-11-16 22:46:49,1510843609,5.0
2017-11-16 22:47:25,1510843645,5.0
2017-11-16 22:47:27,1510843647,5.0
2017-11-16 22:47:29,1510843649,5.0
2017-11-16 22:47:30,1510843650,5.0
2017-11-16 22:47:32,1510843652,5.0
2017-11-16 22:47:53,1510843673,5.0
2017-11-16 22:47:58,1510843678,5.0
2017-11-16 22:48:02,1510843682,5.0
2017-11-16 22:48:03,1510843683,5.0
2017-11-16 22:48:15,1510843695,5.0
2017-11-16 22:48:18,1510843698,5.0
2017-11-16 22:48:21,1510843701,5.0
2017-11-16 22:48:26,1510843706,5.0
2017-11-16 22:49:19,1510843759,5.0
2017-11-16 22:49:20,1510843760,5.0
2017-11-16 22:49:35,1510843775,5.0
2017-11-16 22:49:38,1510843778,5.0
2017-11-16 22:49:45,1510843785,5.0
2017-11-16 22:49:53,1510843793,5.0
2017-11-16 22:50:14,1510843814,5.0
2017-11-16 22:50:16,1510843816,5.0
2017-11-16 22:50:23,1510843823,5.0
2017-11-16 22:50:26,1510843826,5.0
2017-11-16 22:50:37,1510843837,5.0
2017-11-16 22:50:38,1510843838,5.0
2017-11-16 22:50:52,1510843852,5.0
2017-11-16 22:50:55,1510843855,5.0
2017-11-16 22:51:05,1510843865,5.0
2017-11-16 22:51:07,1510843867,5.0
2017-11-16 22:51:10,1510843870,5.0
2017-11-16 22:51:12,1510843872,5.0
2017-11-16 22:51:16,1510843876,4.0
2017-11-16 22:51:20,1510843880,5.0
2017-11-16 22:51:30,1510843890,5.0
2017-11-16 22:51:38,1510843898,5.0
2017-11-16 22:52:04,1510843924,5.0
2017-11-16 22:52:09,1510843929,5.0
2017-11-16 22:52:11,1510843931,5.0
2017-11-16 22:52:14,1510843934,5.0
2017-11-16 22:52:56,1510843976,5.0
2017-11-16 22:53:05,1510843985,5.0
2017-11-16 22:53:06,1510843986,5.0
2017-11-16 22:53:08,1510843988,5.0
2017-11-16 22:53:18,1510843998,6.0
2017-11-16 22:53:21,1510844001,6.0
2017-11-16 22:53:31,1510844011,6.0
2017-11-16 22:53:33,1510844013,6.0
2017-11-16 22:53:38,1510844018,5.0
2017-11-16 22:53:41,1510844021,5.0
2017-11-16 22:53:56,1510844036,5.0
2017-11-16 22:54:03,1510844043,5.0
2017-11-16 22:54:07,1510844047,5.0
2017-11-16 22:54:09,1510844049,5.0
2017-11-16 22:54:41,1510844081,5.0
2017-11-16 22:54:44,1510844084,5.0
2017-11-16 22:54:52,1510844092,5.0
2017-11-16 22:54:55,1510844095,5.0
2017-11-16 22:55:23,1510844123,5.0
2017-11-16 22:55:24,1510844124,5.0
2017-11-16 22:55:31,1510844131,5.0
2017-11-16 22:55:33,1510844133,5.0
2017-11-16 22:55:39,1510844139,5.0
2017-11-16 22:55:46,1510844146,5.0
2017-11-16 22:55:47,1510844147,5.0
2017-11-16 22:55:49,1510844149,5.0
2017-11-16 22:55:51,1510844151,5.0
2017-11-16 22:55:52,1510844152,5.0
2017-11-16 22:55:54,1510844154,5.0
2017-11-16 22:56:06,1510844166,5.0
2017-11-16 22:56:09,1510844169,5.0
2017-11-16 22:56:24,1510844184,5.0
2017-11-16 22:56:25,1510844185,5.0
2017-11-16 22:57:31,1510844251,5.0
2017-11-16 22:57:32,1510844252,5.0
2017-11-16 22:57:47,1510844267,5.0
2017-11-16 22:57:49,1510844269,5.0
2017-11-16 22:58:25,1510844305,5.0
2017-11-16 22:58:30,1510844310,5.0
2017-11-16 22:58:48,1510844328,5.0
2017-11-16 22:58:51,1510844331,5.0
2017-11-16 22:58:53,1510844333,5.0
2017-11-16 22:59:01,1510844341,5.0
2017-11-16 22:59:03,1510844343,5.0
2017-11-16 22:59:05,1510844345,5.0
2017-11-16 22:59:10,1510844350,5.0
2017-11-16 22:59:11,1510844351,5.0
2017-11-16 22:59:13,1510844353,5.0
2017-11-16 22:59:15,1510844355,5.0
2017-11-16 22:59:16,1510844356,5.0
2017-11-16 22:59:29,1510844369,4.0
2017-11-16 22:59:30,1510844370,4.0
2017-11-16 23:00:00,1510844400,5.0
2017-11-16 23:00:02,1510844402,5.0
2017-11-16 23:00:04,1510844404,5.0
2017-11-16 23:00:05,1510844405,5.0
2017-11-16 23:00:23,1510844423,5.0
2017-11-16 23:00:35,1510844435,5.0
2017-11-16 23:00:36,1510844436,5.0
2017-11-16 23:00:41,1510844441,5.0
2017-11-16 23:00:43,1510844443,5.0
2017-11-16 23:00:48,1510844448,5.0
2017-11-16 23:00:53,1510844453,5.0
2017-11-16 23:00:56,1510844456,5.0
2017-11-16 23:01:03,1510844463,5.0
2017-11-16 23:01:06,1510844466,5.0
2017-11-16 23:01:21,1510844481,5.0
2017-11-16 23:01:22,1510844482,5.0
2017-11-16 23:01:24,1510844484,5.0
2017-11-16 23:01:29,1510844489,5.0
2017-11-16 23:01:48,1510844508,5.0
2017-11-16 23:01:52,1510844512,5.0
2017-11-16 23:02:00,1510844520,5.0
2017-11-16 23:02:01,1510844521,5.0
2017-11-16 23:02:07,1510844527,5.0
2017-11-16 23:02:10,1510844530,5.0
2017-11-16 23:02:28,1510844548,5.0
2017-11-16 23:02:30,1510844550,5.0
2017-11-16 23:02:35,1510844555,5.0
2017-11-16 23:02:36,1510844556,5.0
2017-11-16 23:02:38,1510844558,4.0
2017-11-16 23:02:49,1510844569,5.0
2017-11-16 23:02:56,1510844576,5.0
2017-11-16 23:02:59,1510844579,5.0
2017-11-16 23:04:00,1510844640,5.0
2017-11-16 23:04:01,1510844641,5.0
2017-11-16 23:04:29,1510844669,5.0
2017-11-16 23:04:33,1510844673,5.0
2017-11-16 23:04:42,1510844682,5.0
2017-11-16 23:04:46,1510844686,5.0
2017-11-16 23:04:49,1510844689,5.0
2017-11-16 23:04:51,1510844691,5.0
2017-11-16 23:05:53,1510844753,5.0
2017-11-16 23:05:54,1510844754,5.0
2017-11-16 23:06:08,1510844768,5.0
2017-11-16 23:06:11,1510844771,5.0
2017-11-16 23:06:13,1510844773,5.0
2017-11-16 23:06:22,1510844782,5.0
2017-11-16 23:06:28,1510844788,5.0
2017-11-16 23:06:29,1510844789,5.0
2017-11-16 23:06:32,1510844792,5.0
2017-11-16 23:06:34,1510844794,5.0
2017-11-16 23:06:36,1510844796,5.0
2017-11-16 23:06:37,1510844797,5.0
2017-11-16 23:06:39,1510844799,5.0
2017-11-16 23:06:41,1510844801,5.0
2017-11-16 23:07:07,1510844827,5.0
2017-11-16 23:07:09,1510844829,5.0
2017-11-16 23:07:43,1510844863,5.0
2017-11-16 23:07:45,1510844865,5.0
2017-11-16 23:07:55,1510844875,5.0
2017-11-16 23:07:58,1510844878,5.0
2017-11-16 23:08:12,1510844892,5.0
2017-11-16 23:08:17,1510844897,5.0
2017-11-16 23:08:32,1510844912,5.0
2017-11-16 23:08:34,1510844914,5.0
2017-11-16 23:08:49,1510844929,5.0
2017-11-16 23:08:50,1510844930,5.0
2017-11-16 23:08:54,1510844934,5.0
2017-11-16 23:09:10,1510844950,5.0
2017-11-16 23:09:15,1510844955,5.0
2017-11-16 23:09:18,1510844958,5.0
2017-11-16 23:09:23,1510844963,5.0
2017-11-16 23:09:28,1510844968,5.0
2017-11-16 23:09:30,1510844970,5.0
2017-11-16 23:09:33,1510844973,5.0
2017-11-16 23:09:35,1510844975,5.0
2017-11-16 23:09:40,1510844980,5.0
2017-11-16 23:09:41,1510844981,5.0
2017-11-16 23:09:50,1510844990,5.0
2017-11-16 23:09:51,1510844991,5.0
2017-11-16 23:10:00,1510845000,5.0
2017-11-16 23:10:04,1510845004,5.0
2017-11-16 23:10:11,1510845011,5.0
2017-11-16 23:10:15,1510845015,5.0
2017-11-16 23:10:42,1510845042,5.0
2017-11-16 23:10:43,1510845043,5.0
2017-11-16 23:10:45,1510845045,5.0
2017-11-16 23:10:50,1510845050,5.0
2017-11-16 23:10:58,1510845058,5.0
2017-11-16 23:11:00,1510845060,5.0
2017-11-16 23:11:30,1510845090,5.0
2017-11-16 23:11:33,1510845093,5.0
2017-11-16 23:11:35,1510845095,5.0
2017-11-16 23:11:44,1510845104,5.0
2017-11-16 23:11:51,1510845111,5.0
2017-11-16 23:11:59,1510845119,5.0
2017-11-16 23:12:01,1510845121,5.0
2017-11-16 23:12:07,1510845127,5.0
2017-11-16 23:12:30,1510845150,5.0
2017-11-16 23:12:32,1510845152,5.0
2017-11-16 23:12:55,1510845175,5.0
2017-11-16 23:13:21,1510845201,5.0
2017-11-16 23:13:26,1510845206,5.0
2017-11-16 23:13:39,1510845219,5.0
2017-11-16 23:13:43,1510845223,5.0
2017-11-16 23:13:44,1510845224,5.0
2017-11-16 23:13:46,1510845226,5.0
2017-11-16 23:13:47,1510845227,5.0
2017-11-16 23:13:59,1510845239,5.0
2017-11-16 23:14:06,1510845246,5.0
2017-11-16 23:14:25,1510845265,5.0
2017-11-16 23:14:27,1510845267,5.0
2017-11-16 23:15:06,1510845306,5.0
2017-11-16 23:15:08,1510845308,5.0
2017-11-16 23:15:18,1510845318,5.0
2017-11-16 23:15:21,1510845321,5.0
2017-11-16 23:15:23,1510845323,5.0
2017-11-16 23:15:24,1510845324,5.0
2017-11-16 23:15:46,1510845346,5.0
2017-11-16 23:15:51,1510845351,5.0
2017-11-16 23:16:05,1510845365,5.0
2017-11-16 23:16:07,1510845367,5.0
2017-11-16 23:16:09,1510845369,5.0
2017-11-16 23:16:17,1510845377,5.0
2017-11-16 23:16:22,1510845382,5.0
2017-11-16 23:16:24,1510845384,5.0
2017-11-16 23:16:38,1510845398,5.0
2017-11-16 23:16:40,1510845400,5.0
2017-11-16 23:16:42,1510845402,4.0
2017-11-16 23:16:48,1510845408,5.0
2017-11-16 23:17:01,1510845421,5.0
2017-11-16 23:17:03,1510845423,5.0
2017-11-16 23:17:06,1510845426,5.0
2017-11-16 23:17:26,1510845446,5.0
2017-11-16 23:17:27,1510845447,5.0
2017-11-16 23:17:57,1510845477,5.0
2017-11-16 23:17:59,1510845479,5.0
2017-11-16 23:18:00,1510845480,5.0
2017-11-16 23:18:02,1510845482,5.0
2017-11-16 23:18:10,1510845490,5.0
2017-11-16 23:18:14,1510845494,5.0
2017-11-16 23:18:23,1510845503,5.0
2017-11-16 23:18:25,1510845505,5.0
2017-11-16 23:18:38,1510845518,5.0
2017-11-16 23:18:45,1510845525,5.0
2017-11-16 23:18:46,1510845526,5.0
2017-11-16 23:18:48,1510845528,5.0
2017-11-16 23:18:59,1510845539,5.0
2017-11-16 23:19:02,1510845542,5.0
2017-11-16 23:19:06,1510845546,5.0
2017-11-16 23:19:07,1510845547,5.0
2017-11-16 23:19:35,1510845575,5.0
2017-11-16 23:19:42,1510845582,5.0
2017-11-16 23:19:47,1510845587,5.0
2017-11-16 23:19:50,1510845590,5.0
2017-11-16 23:19:55,1510845595,5.0
2017-11-16 23:20:00,1510845600,5.0
2017-11-16 23:20:02,1510845602,5.0
2017-11-16 23:20:33,1510845633,5.0
2017-11-16 23:20:35,1510845635,5.0
2017-11-16 23:20:36,1510845636,5.0
2017-11-16 23:20:41,1510845641,5.0
2017-11-16 23:20:46,1510845646,5.0
2017-11-16 23:20:49,1510845649,5.0
2017-11-16 23:20:59,1510845659,5.0
2017-11-16 23:21:03,1510845663,5.0
2017-11-16 23:21:06,1510845666,5.0
2017-11-16 23:21:10,1510845670,5.0
2017-11-16 23:21:12,1510845672,5.0
2017-11-16 23:21:28,1510845688,5.0
2017-11-16 23:21:35,1510845695,5.0
2017-11-16 23:21:47,1510845707,5.0
2017-11-16 23:21:57,1510845717,5.0
2017-11-16 23:21:58,1510845718,5.0
2017-11-16 23:22:06,1510845726,5.0
2017-11-16 23:22:08,1510845728,5.0
2017-11-16 23:22:25,1510845745,5.0
2017-11-16 23:22:26,1510845746,5.0
2017-11-16 23:22:31,1510845751,5.0
2017-11-16 23:22:33,1510845753,5.0
2017-11-16 23:22:35,1510845755,5.0
2017-11-16 23:22:38,1510845758,5.0
2017-11-16 23:22:44,1510845764,5.0
2017-11-16 23:22:46,1510845766,5.0
2017-11-16 23:22:56,1510845776,5.0
2017-11-16 23:22:58,1510845778,5.0
2017-11-16 23:22:59,1510845779,5.0
2017-11-16 23:23:01,1510845781,5.0
2017-11-16 23:23:04,1510845784,5.0
2017-11-16 23:23:09,1510845789,5.0
2017-11-16 23:23:12,1510845792,5.0
2017-11-16 23:23:14,1510845794,5.0
2017-11-16 23:23:55,1510845835,5.0
2017-11-16 23:23:56,1510845836,5.0
2017-11-16 23:24:15,1510845855,5.0
2017-11-16 23:24:16,1510845856,5.0
2017-11-16 23:24:18,1510845858,5.0
2017-11-16 23:24:21,1510845861,5.0
2017-11-16 23:24:23,1510845863,5.0
2017-11-16 23:24:26,1510845866,5.0
2017-11-16 23:24:31,1510845871,5.0
2017-11-16 23:24:36,1510845876,5.0
2017-11-16 23:24:42,1510845882,5.0
2017-11-16 23:24:44,1510845884,5.0
2017-11-16 23:24:47,1510845887,5.0
2017-11-16 23:24:49,1510845889,5.0
2017-11-16 23:24:52,1510845892,5.0
2017-11-16 23:24:57,1510845897,5.0
2017-11-16 23:24:59,1510845899,5.0
2017-11-16 23:25:04,1510845904,5.0
2017-11-16 23:25:06,1510845906,5.0
2017-11-16 23:25:12,1510845912,5.0
2017-11-16 23:25:27,1510845927,5.0
2017-11-16 23:25:41,1510845941,5.0
2017-11-16 23:25:43,1510845943,5.0
2017-11-16 23:25:44,1510845944,5.0
2017-11-16 23:25:46,1510845946,5.0
2017-11-16 23:25:48,1510845948,5.0
2017-11-16 23:25:49,1510845949,5.0
2017-11-16 23:25:59,1510845959,5.0
2017-11-16 23:26:08,1510845968,5.0
2017-11-16 23:26:11,1510845971,5.0
2017-11-16 23:26:14,1510845974,5.0
2017-11-16 23:26:22,1510845982,5.0
2017-11-16 23:26:24,1510845984,5.0
2017-11-16 23:26:32,1510845992,5.0
2017-11-16 23:26:36,1510845996,5.0
2017-11-16 23:26:39,1510845999,5.0
2017-11-16 23:27:38,1510846058,5.0
2017-11-16 23:27:43,1510846063,5.0
2017-11-16 23:27:54,1510846074,5.0
2017-11-16 23:27:56,1510846076,5.0
2017-11-16 23:27:59,1510846079,5.0
2017-11-16 23:28:01,1510846081,5.0
2017-11-16 23:28:25,1510846105,5.0
2017-11-16 23:28:27,1510846107,5.0
2017-11-16 23:28:37,1510846117,5.0
2017-11-16 23:28:39,1510846119,5.0
2017-11-16 23:28:44,1510846124,5.0
2017-11-16 23:28:49,1510846129,5.0
2017-11-16 23:28:55,1510846135,5.0
2017-11-16 23:29:00,1510846140,5.0
2017-11-16 23:29:05,1510846145,5.0
2017-11-16 23:29:10,1510846150,5.0
2017-11-16 23:29:12,1510846152,5.0
2017-11-16 23:29:13,1510846153,5.0
2017-11-16 23:29:15,1510846155,5.0
2017-11-16 23:29:22,1510846162,5.0
2017-11-16 23:29:27,1510846167,5.0
2017-11-16 23:29:28,1510846168,5.0
2017-11-16 23:29:38,1510846178,5.0
2017-11-16 23:29:43,1510846183,5.0
2017-11-16 23:29:45,1510846185,5.0
2017-11-16 23:29:50,1510846190,5.0
2017-11-16 23:29:52,1510846192,5.0
2017-11-16 23:30:01,1510846201,5.0
2017-11-16 23:30:02,1510846202,5.0
2017-11-16 23:30:07,1510846207,5.0
2017-11-16 23:30:10,1510846210,5.0
2017-11-16 23:30:25,1510846225,5.0
2017-11-16 23:30:27,1510846227,5.0
2017-11-16 23:30:29,1510846229,5.0
2017-11-16 23:30:30,1510846230,5.0
2017-11-16 23:30:32,1510846232,5.0
2017-11-16 23:30:33,1510846233,5.0
2017-11-16 23:30:53,1510846253,5.0
2017-11-16 23:30:55,1510846255,5.0
2017-11-16 23:30:56,1510846256,5.0
2017-11-16 23:30:58,1510846258,5.0
2017-11-16 23:31:00,1510846260,5.0
2017-11-16 23:31:02,1510846262,5.0
2017-11-16 23:31:05,1510846265,5.0
2017-11-16 23:31:08,1510846268,5.0
2017-11-16 23:31:15,1510846275,5.0
2017-11-16 23:31:18,1510846278,5.0
2017-11-16 23:31:20,1510846280,5.0
2017-11-16 23:31:40,1510846300,5.0
2017-11-16 23:31:41,1510846301,5.0
2017-11-16 23:31:51,1510846311,5.0
2017-11-16 23:31:53,1510846313,5.0
2017-11-16 23:31:54,1510846314,5.0
2017-11-16 23:31:56,1510846316,5.0
2017-11-16 23:31:58,1510846318,5.0
2017-11-16 23:32:07,1510846327,5.0
2017-11-16 23:32:22,1510846342,5.0
2017-11-16 23:32:23,1510846343,5.0
2017-11-16 23:32:25,1510846345,5.0
2017-11-16 23:32:27,1510846347,5.0
2017-11-16 23:32:35,1510846355,5.0
2017-11-16 23:32:40,1510846360,5.0
2017-11-16 23:32:58,1510846378,5.0
2017-11-16 23:33:06,1510846386,5.0
2017-11-16 23:33:08,1510846388,5.0
2017-11-16 23:33:11,1510846391,5.0
2017-11-16 23:33:21,1510846401,5.0
2017-11-16 23:33:26,1510846406,5.0
2017-11-16 23:33:33,1510846413,5.0
2017-11-16 23:33:34,1510846414,5.0
2017-11-16 23:33:36,1510846416,5.0
2017-11-16 23:33:41,1510846421,5.0
2017-11-16 23:33:47,1510846427,5.0
2017-11-16 23:33:49,1510846429,5.0
2017-11-16 23:33:54,1510846434,5.0
2017-11-16 23:33:57,1510846437,5.0
2017-11-16 23:34:06,1510846446,5.0
2017-11-16 23:34:07,1510846447,5.0
2017-11-16 23:34:11,1510846451,5.0
2017-11-16 23:34:16,1510846456,5.0
2017-11-16 23:34:18,1510846458,5.0
2017-11-16 23:34:20,1510846460,5.0
2017-11-16 23:34:23,1510846463,5.0
2017-11-16 23:34:26,1510846466,5.0
2017-11-16 23:34:31,1510846471,5.0
2017-11-16 23:34:33,1510846473,5.0
2017-11-16 23:34:45,1510846485,5.0
2017-11-16 23:34:54,1510846494,5.0
2017-11-16 23:34:56,1510846496,5.0
2017-11-16 23:34:58,1510846498,5.0
2017-11-16 23:35:00,1510846500,5.0
2017-11-16 23:35:08,1510846508,5.0
2017-11-16 23:35:11,1510846511,5.0
2017-11-16 23:35:49,1510846549,5.0
2017-11-16 23:35:51,1510846551,5.0
2017-11-16 23:35:59,1510846559,5.0
2017-11-16 23:36:02,1510846562,5.0
2017-11-16 23:36:09,1510846569,5.0
2017-11-16 23:36:12,1510846572,5.0
2017-11-16 23:36:25,1510846585,5.0
2017-11-16 23:36:29,1510846589,5.0
2017-11-16 23:36:34,1510846594,5.0
2017-11-16 23:36:49,1510846609,5.0
2017-11-16 23:36:54,1510846614,5.0
2017-11-16 23:37:44,1510846664,5.0
2017-11-16 23:37:45,1510846665,5.0
2017-11-16 23:37:47,1510846667,5.0
2017-11-16 23:37:54,1510846674,5.0
2017-11-16 23:38:17,1510846697,5.0
2017-11-16 23:38:18,1510846698,5.0
2017-11-16 23:38:41,1510846721,5.0
2017-11-16 23:38:49,1510846729,5.0
2017-11-16 23:38:51,1510846731,5.0
2017-11-16 23:38:56,1510846736,5.0
2017-11-16 23:38:59,1510846739,5.0
2017-11-16 23:39:02,1510846742,5.0
2017-11-16 23:39:09,1510846749,5.0
2017-11-16 23:39:27,1510846767,5.0
2017-11-16 23:39:32,1510846772,5.0
2017-11-16 23:39:34,1510846774,5.0
2017-11-16 23:39:35,1510846775,5.0
2017-11-16 23:39:37,1510846777,5.0
2017-11-16 23:40:07,1510846807,5.0
2017-11-16 23:40:08,1510846808,5.0
2017-11-16 23:40:12,1510846812,5.0
2017-11-16 23:40:13,1510846813,5.0
2017-11-16 23:40:15,1510846815,5.0
2017-11-16 23:40:20,1510846820,5.0
2017-11-16 23:40:24,1510846824,5.0
2017-11-16 23:40:46,1510846846,5.0
2017-11-16 23:40:47,1510846847,5.0
2017-11-16 23:40:50,1510846850,5.0
2017-11-16 23:40:57,1510846857,5.0
2017-11-16 23:41:12,1510846872,5.0
2017-11-16 23:41:15,1510846875,5.0
2017-11-16 23:41:18,1510846878,5.0
2017-11-16 23:41:20,1510846880,5.0
2017-11-16 23:41:24,1510846884,5.0
2017-11-16 23:41:27,1510846887,5.0
2017-11-16 23:41:30,1510846890,5.0
2017-11-16 23:41:32,1510846892,5.0
2017-11-16 23:41:33,1510846893,5.0
2017-11-16 23:41:35,1510846895,5.0
2017-11-16 23:41:47,1510846907,5.0
2017-11-16 23:41:50,1510846910,5.0
2017-11-16 23:41:55,1510846915,5.0
2017-11-16 23:41:58,1510846918,5.0
2017-11-16 23:42:00,1510846920,5.0
2017-11-16 23:42:03,1510846923,5.0
2017-11-16 23:42:05,1510846925,5.0
2017-11-16 23:42:18,1510846938,5.0
2017-11-16 23:42:19,1510846939,5.0
2017-11-16 23:42:29,1510846949,5.0
2017-11-16 23:42:38,1510846958,5.0
2017-11-16 23:42:39,1510846959,5.0
2017-11-16 23:42:43,1510846963,5.0
2017-11-16 23:42:48,1510846968,5.0
2017-11-16 23:42:49,1510846969,5.0
2017-11-16 23:42:51,1510846971,5.0
2017-11-16 23:42:54,1510846974,5.0
2017-11-16 23:42:57,1510846977,5.0
2017-11-16 23:43:04,1510846984,5.0
2017-11-16 23:43:13,1510846993,5.0
